ID	GeneSymbol	Description	Log2FC	AdjPValue
Q91VA7	Idh3b	"Isocitrate dehydrogenase [NAD] subunit, mitochondrial OS=Mus musculus OX=10090 GN=Idh3b PE=1 SV=1"	0.78	0.023294273
Q3TGZ3	Idh3g	"Isocitrate dehydrogenase [NAD] subunit, mitochondrial OS=Mus musculus OX=10090 GN=Idh3g PE=1 SV=1"	0.21	0.162640838
Q9CQW9	Ifitm3	Interferon-induced transmembrane protein 3 OS=Mus musculus OX=10090 GN=Ifitm3 PE=1 SV=1	NA	NA
A0A5E1	Igfbp7	Insulin-like growth factor binding protein 7 OS=Mus musculus OX=10090 GN=Igfbp7 PE=2 SV=1	4.13	1.99E-06
A2KFE9	Igkv4-70	Immunglobulin light chain variable region (Fragment) OS=Mus musculus OX=10090 GN=Igkv4-70 PE=2 SV=1	NA	NA
O55222	Ilk	Integrin-linked protein kinase OS=Mus musculus OX=10090 GN=Ilk PE=1 SV=2	1.72	7.36E-06
Q8CAQ8	Immt	MICOS complex subunit Mic60 OS=Mus musculus OX=10090 GN=Immt PE=1 SV=1	-0.16	0.140221801
A0A1G5SJL2	Irgm1	Immunity related GTPase family M member 1 OS=Mus musculus domesticus OX=10092 GN=OTTMUSWSBG00059273 PE=4 SV=1	-0.47	0.743578423
Q9D924	Isca1	"Iron-sulfur cluster assembly 1 homolog, mitochondrial OS=Mus musculus OX=10090 GN=Isca1 PE=2 SV=1"	0.13	0.527813958
Q9DCB8	Isca2	"Iron-sulfur cluster assembly 2 homolog, mitochondrial OS=Mus musculus OX=10090 GN=Isca2 PE=1 SV=2"	1.8	0.009426962
Q9D7P6	Iscu	"Iron-sulfur cluster assembly enzyme ISCU, mitochondrial OS=Mus musculus OX=10090 GN=Iscu PE=1 SV=1"	1.4	0.129736974
P85094	Isoc2a	Isochorismatase domain-containing protein 2A OS=Mus musculus OX=10090 GN=Isoc2a PE=1 SV=1	6.64	NA
Q80YP5	Itga5	Integrin alpha 5 (Fibronectin receptor alpha) OS=Mus musculus OX=10090 GN=Itga5 PE=2 SV=1	1.07	NA
Q61739	Itga6	Integrin alpha-6 OS=Mus musculus OX=10090 GN=Itga6 PE=1 SV=3	0.85	0.002912223
G3X9Q1	Itga7	Integrin alpha-7 OS=Mus musculus OX=10090 GN=Itga7 PE=1 SV=1	NA	NA
P43406	Itgav	Integrin alpha-V OS=Mus musculus OX=10090 GN=Itgav PE=1 SV=2	2.28	1.06E-05
P09055	Itgb1	Integrin beta-1 OS=Mus musculus OX=10090 GN=Itgb1 PE=1 SV=1	1.08	6.29E-08
Q3UV16	Itpripl2	"Inositol 1,4,5-trisphosphate receptor-interacting protein-like 2 OS=Mus musculus OX=10090 GN=Itpripl2 PE=2 SV=1"	0.75	0.094219982
Q9JHI5	Ivd	"Isovaleryl-CoA dehydrogenase, mitochondrial OS=Mus musculus OX=10090 GN=Ivd PE=1 SV=1"	1.19	0.070091098
A0A1D5RLV0	Iws1	Protein IWS1 homolog OS=Mus musculus OX=10090 GN=Iws1 PE=1 SV=1	NA	NA
Q9ET78	Jph2	Junctophilin-2 OS=Mus musculus OX=10090 GN=Jph2 PE=1 SV=2	-0.2	0.661411618
Q02257	Jup	Junction plakoglobin OS=Mus musculus OX=10090 GN=Jup PE=1 SV=3	0.59	0.000179874
A0A0R4J2B2	Kctd12	BTB/POZ domain-containing protein KCTD12 OS=Mus musculus OX=10090 GN=Kctd12 PE=1 SV=1	0.88	0.011709112
Q9WU01	Khdrbs2	"KH domain-containing, RNA-binding, signal transduction-associated protein 2 OS=Mus musculus OX=10090 GN=Khdrbs2 PE=1 SV=1"	2.11	0.032718643
Q3U0V1	Khsrp	Far upstream element-binding protein 2 OS=Mus musculus OX=10090 GN=Khsrp PE=1 SV=2	6.64	NA
Q61768	Kif5b	Kinesin-1 heavy chain OS=Mus musculus OX=10090 GN=Kif5b PE=1 SV=3	2.35	0.018887598
Q3U2W7	Kras	Uncharacterized protein OS=Mus musculus OX=10090 GN=Kras PE=2 SV=1	1.09	0.001113444
P04104	Krt1	"Keratin, type II cytoskeletal 1 OS=Mus musculus OX=10090 GN=Krt1 PE=1 SV=4"	-1.65	0.04309933
A2A513	Krt10	"Keratin, type I cytoskeletal 10 OS=Mus musculus OX=10090 GN=Krt10 PE=1 SV=1"	-0.91	0.002694677
Q05B38	Krt6b	Krt6b protein (Fragment) OS=Mus musculus OX=10090 GN=Krt6b PE=2 SV=1	-1.53	0.006380258
Q6NXH9	Krt73	"Keratin, type II cytoskeletal 73 OS=Mus musculus OX=10090 GN=Krt73 PE=1 SV=1"	-6.64	NA
Q0VDM9	Krt78	Krt78 protein (Fragment) OS=Mus musculus OX=10090 GN=Krt78 PE=2 SV=1	-1.67	0.001458065
A0A087WQ25	Ktn1	Kinectin OS=Mus musculus OX=10090 GN=Ktn1 PE=1 SV=1	0.4	0.026587771
Q91YP0	L2hgdh	"L-2-hydroxyglutarate dehydrogenase, mitochondrial OS=Mus musculus OX=10090 GN=L2hgdh PE=1 SV=1"	0.72	0.021300462
Q3V384	Lace1; Afg1l	AFG1-like ATPase OS=Mus musculus OX=10090 GN=Afg1l PE=1 SV=1	0.23	0.833047035
Q80UJ8	Lactb	Lactb protein OS=Mus musculus OX=10090 GN=Lactb PE=2 SV=1	-0.27	0.08723502
Q60675	Lama2	Laminin subunit alpha-2 OS=Mus musculus OX=10090 GN=Lama2 PE=1 SV=2	0.54	0.000334838
P97927	Lama4	Laminin subunit alpha-4 OS=Mus musculus OX=10090 GN=Lama4 PE=1 SV=2	0.4	0.451199447
Q61001	Lama5	Laminin subunit alpha-5 OS=Mus musculus OX=10090 GN=Lama5 PE=1 SV=4	1.12	0.020478091
B9EKB0	Lamb1	Laminin B1 subunit 1 OS=Mus musculus OX=10090 GN=Lamb1 PE=2 SV=1	0.42	0.0013501
Q61292	Lamb2	Laminin subunit beta-2 OS=Mus musculus OX=10090 GN=Lamb2 PE=1 SV=2	0.7	9.28E-05
F8VQJ3	Lamc1	Laminin subunit gamma-1 OS=Mus musculus OX=10090 GN=Lamc1 PE=1 SV=1	0.45	0.000166578
Q3UIW3	Lamp2	Uncharacterized protein OS=Mus musculus OX=10090 GN=Lamp2 PE=2 SV=1	6.64	NA
Q9CQ22	Lamtor1	Ragulator complex protein LAMTOR1 OS=Mus musculus OX=10090 GN=Lamtor1 PE=1 SV=1	1.35	0.002534223
Q9CPY7	Lap3	Cytosol aminopeptidase OS=Mus musculus OX=10090 GN=Lap3 PE=1 SV=3	2.06	0.010974529
Q14DS6	Lars2	"Leucyl-tRNA synthetase, mitochondrial OS=Mus musculus OX=10090 GN=Lars2 PE=2 SV=1"	2.31	0.000614208
A2A6H0	Lasp1	LIM and SH3 domain protein 1 (Fragment) OS=Mus musculus OX=10090 GN=Lasp1 PE=1 SV=1	1.59	0.009651964
Q9JKS4	Ldb3	LIM domain-binding protein 3 OS=Mus musculus OX=10090 GN=Ldb3 PE=1 SV=1	-0.27	0.633465796
P00342	Ldhc	L-lactate dehydrogenase C chain OS=Mus musculus OX=10090 GN=Ldhc PE=1 SV=2	0.55	0.021743805
Q9Z2I0	Letm1	Mitochondrial proton/calcium exchanger protein OS=Mus musculus OX=10090 GN=Letm1 PE=1 SV=1	0.26	0.813177896
Q3V471	Lgals3	Galectin (Fragment) OS=Mus musculus OX=10090 GN=Lgals3 PE=2 SV=1	5.48	8.59E-07
Q99M04	Lias	"Lipoyl synthase, mitochondrial OS=Mus musculus OX=10090 GN=Lias PE=1 SV=1"	3.56	1.87E-05
Q91XD2	Lims2	LIM and senescent cell antigen-like-containing domain protein 2 OS=Mus musculus OX=10090 GN=Lims2 PE=1 SV=1	1.96	0.001243508
O88951	Lin7b	Protein lin-7 homolog B OS=Mus musculus OX=10090 GN=Lin7b PE=1 SV=2	-0.49	0.015184881
Q9D0F3	Lman1	Protein ERGIC-53 OS=Mus musculus OX=10090 GN=Lman1 PE=1 SV=1	0.61	0.001219132
P48678	Lmna	Prelamin-A/C OS=Mus musculus OX=10090 GN=Lmna PE=1 SV=2	1.21	6.68E-08
P14733	Lmnb1	Lamin-B1 OS=Mus musculus OX=10090 GN=Lmnb1 PE=1 SV=3	0.72	7.09E-06
A0A0R4J0Q5	Lmnb2	Lamin-B2 OS=Mus musculus OX=10090 GN=Lmnb2 PE=1 SV=1	1.05	0.014543498
Q3UHZ5	Lmod2	Leiomodin-2 OS=Mus musculus OX=10090 GN=Lmod2 PE=1 SV=1	0.82	0.002419805
Q8C129	Lnpep	Leucyl-cystinyl aminopeptidase OS=Mus musculus OX=10090 GN=Lnpep PE=1 SV=1	0.45	0.057937191
P0DN34	LOC102631912	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 1 OS=Mus musculus OX=10090 GN=Ndufb1 PE=1 SV=1	-1.82	3.79E-06
E0CYV9	LOC102634333; 1110002E22Rik	Uncharacterized protein C4orf54 homolog OS=Mus musculus OX=10090 PE=1 SV=1	5.5	NA
Q8CGK3	Lonp1	"Lon protease homolog, mitochondrial OS=Mus musculus OX=10090 GN=Lonp1 PE=1 SV=2"	3.17	0.000627066
Q3UCZ2	Lpl	Lipoprotein lipase OS=Mus musculus OX=10090 GN=Lpl PE=2 SV=1	0.38	0.082235588
Q52KI7	Lrpap1	Low density lipoprotein receptor-related protein associated protein 1 OS=Mus musculus OX=10090 GN=Lrpap1 PE=1 SV=1	0.88	0.021300462
Q6PB66	Lrpprc	"Leucine-rich PPR motif-containing protein, mitochondrial OS=Mus musculus OX=10090 GN=Lrpprc PE=1 SV=2"	1.25	0.013490757
Q3TF84	Lrrc59	Uncharacterized protein OS=Mus musculus OX=10090 GN=Lrrc59 PE=2 SV=1	2.17	0.000337819
P0CW03	Ly6c2	Lymphocyte antigen 6C2 OS=Mus musculus OX=10090 GN=Ly6c2 PE=1 SV=1	1.16	0.00040204
Q8K215	Lyrm4	LYR motif-containing protein 4 OS=Mus musculus OX=10090 GN=Lyrm4 PE=1 SV=1	1.51	0.008179185
Q9DA03	Lyrm7	Complex III assembly factor LYRM7 OS=Mus musculus OX=10090 GN=Lyrm7 PE=3 SV=2	1.33	0.036640172
Q922B1	Macrod1	ADP-ribose glycohydrolase MACROD1 OS=Mus musculus OX=10090 GN=Macrod1 PE=1 SV=2	-0.43	0.001739805
Q04859	Mak	Serine/threonine-protein kinase MAK OS=Mus musculus OX=10090 GN=Mak PE=1 SV=2	NA	NA
Q9CXI5	Manf	Mesencephalic astrocyte-derived neurotrophic factor OS=Mus musculus OX=10090 GN=Manf PE=1 SV=1	1.59	9.76E-05
Q3TPD9	Maoa	Amine oxidase (Fragment) OS=Mus musculus OX=10090 GN=Maoa PE=2 SV=1	5.77	1.55E-05
A2ARP8	Map1a; Mtap1a	Microtubule-associated protein 1A OS=Mus musculus OX=10090 GN=Map1a PE=1 SV=1	6.64	NA
Q91VR7	Map1lc3a	Microtubule-associated proteins 1A/1B light chain 3A OS=Mus musculus OX=10090 GN=Map1lc3a PE=1 SV=1	6.64	NA
P27546	Map4; Mtap4	Microtubule-associated protein 4 OS=Mus musculus OX=10090 GN=Map4 PE=1 SV=3	1.02	0.00024367
A2AJI1	Map7d1; Mtap7d1	MAP7 domain-containing protein 1 OS=Mus musculus OX=10090 GN=Map7d1 PE=1 SV=1	0.86	0.210614258
A0A0A0MQC7	Mapt	Microtubule-associated protein OS=Mus musculus OX=10090 GN=Mapt PE=1 SV=1	NA	NA
Q922Q1	Marc2; Mosc2	Mitochondrial amidoxime reducing component 2 OS=Mus musculus OX=10090 GN=Marc2 PE=1 SV=1	0.41	0.010023505
Q6ZQ61	Matr3	"MCG121979, isoform CRA_c (Fragment) OS=Mus musculus OX=10090 GN=Matr3 PE=2 SV=1"	2.59	0.001014331
Q8VCF0	Mavs	Mitochondrial antiviral-signaling protein OS=Mus musculus OX=10090 GN=Mavs PE=1 SV=1	-0.42	0.008514391
P04247	Mb	Myoglobin OS=Mus musculus OX=10090 GN=Mb PE=1 SV=3	-0.35	0.141158827
A0A0A6YWB0	Mbnl1	Muscleblind-like protein 1 OS=Mus musculus OX=10090 GN=Mbnl1 PE=1 SV=1	6.64	NA
Q8R3F5	Mcat	"Malonyl-CoA-acyl carrier protein transacylase, mitochondrial OS=Mus musculus OX=10090 GN=Mcat PE=1 SV=3"	0.97	0.000447738
Q99MR8	Mccc1	"Methylcrotonoyl-CoA carboxylase subunit alpha, mitochondrial OS=Mus musculus OX=10090 GN=Mccc1 PE=1 SV=2"	-0.22	0.613405508
Q3ULD5	Mccc2	"Methylcrotonoyl-CoA carboxylase beta chain, mitochondrial OS=Mus musculus OX=10090 GN=Mccc2 PE=1 SV=1"	-0.81	0.311408923
Q9D1I5	Mcee	"Methylmalonyl-CoA epimerase, mitochondrial OS=Mus musculus OX=10090 GN=Mcee PE=1 SV=1"	0.31	0.971624558
Q921D5	Mcm4	DNA helicase OS=Mus musculus OX=10090 GN=Mcm4 PE=2 SV=1	NA	NA
P14152	Mdh1	"Malate dehydrogenase, cytoplasmic OS=Mus musculus OX=10090 GN=Mdh1 PE=1 SV=3"	0.49	0.039929715
P08249	Mdh2	"Malate dehydrogenase, mitochondrial OS=Mus musculus OX=10090 GN=Mdh2 PE=1 SV=3"	0.15	0.275299187
Q8BMF3	Me3	"NADP-dependent malic enzyme, mitochondrial OS=Mus musculus OX=10090 GN=Me3 PE=1 SV=2"	2.2	0.017889917
Q9Z2D6	Mecp2	Methyl-CpG-binding protein 2 OS=Mus musculus OX=10090 GN=Mecp2 PE=1 SV=1	0.82	2.44E-05
Q9DCS3	Mecr	"Enoyl-[acyl-carrier-protein] reductase, mitochondrial OS=Mus musculus OX=10090 GN=Mecr PE=1 SV=2"	1.52	0.002007731
Q6PGF3	Med16	Mediator of RNA polymerase II transcription subunit 16 OS=Mus musculus OX=10090 GN=Med16 PE=2 SV=2	0.86	0.000621935
Q6PCP5	Mff	Mitochondrial fission factor OS=Mus musculus OX=10090 GN=Mff PE=1 SV=1	-0.04	0.472902686
Q811U4	Mfn1	Mitofusin-1 OS=Mus musculus OX=10090 GN=Mfn1 PE=1 SV=3	-0.83	0.000468754
P34884	Mif	Macrophage migration inhibitory factor OS=Mus musculus OX=10090 GN=Mif PE=1 SV=2	3.13	7.90E-06
Q7TNS2	Minos1	MICOS complex subunit Mic10 OS=Mus musculus OX=10090 GN=Micos10 PE=1 SV=1	0.8	0.030151929
Q6ZQI3	Mlec	Malectin OS=Mus musculus OX=10090 GN=Mlec PE=1 SV=2	0.46	0.188150727
Q3URS8	Mlf2	Uncharacterized protein OS=Mus musculus OX=10090 GN=Mlf2 PE=2 SV=1	6.64	NA
Q99J39	Mlycd	"Malonyl-CoA decarboxylase, mitochondrial OS=Mus musculus OX=10090 GN=Mlycd PE=1 SV=1"	0.18	0.532717977
A6H6E2	Mmrn2	Multimerin-2 OS=Mus musculus OX=10090 GN=Mmrn2 PE=1 SV=1	0.26	0.678330003
P63030	Mpc1	Mitochondrial pyruvate carrier 1 OS=Mus musculus OX=10090 GN=Mpc1 PE=1 SV=1	0.38	0.278561566
Q9D023	Mpc2	Mitochondrial pyruvate carrier 2 OS=Mus musculus OX=10090 GN=Mpc2 PE=1 SV=1	0.76	0.034775606
P70290	Mpp1	55 kDa erythrocyte membrane protein OS=Mus musculus OX=10090 GN=Mpp1 PE=1 SV=1	-0.37	0.997922336
Q9CQF8	Mrp63; Mrpl57	"Ribosomal protein 63, mitochondrial OS=Mus musculus OX=10090 GN=Mrpl57 PE=1 SV=1"	-0.48	0.002715355
Q99N96	Mrpl1	"39S ribosomal protein L1, mitochondrial OS=Mus musculus OX=10090 GN=Mrpl1 PE=1 SV=2"	-0.6	0.011835831
Q9CQF0	Mrpl11	"39S ribosomal protein L11, mitochondrial OS=Mus musculus OX=10090 GN=Mrpl11 PE=1 SV=1"	-0.67	0.070761525
Q9DB15	Mrpl12	"39S ribosomal protein L12, mitochondrial OS=Mus musculus OX=10090 GN=Mrpl12 PE=1 SV=2"	0.22	0.137304368
Q7TMH5	Mrpl13	Mrpl13 protein (Fragment) OS=Mus musculus OX=10090 GN=Mrpl13 PE=2 SV=1	-0.55	0.374318144
Q9D1I6	Mrpl14	"39S ribosomal protein L14, mitochondrial OS=Mus musculus OX=10090 GN=Mrpl14 PE=1 SV=1"	-0.75	0.022283505
Q9CPR5	Mrpl15	"39S ribosomal protein L15, mitochondrial OS=Mus musculus OX=10090 GN=Mrpl15 PE=1 SV=1"	-0.11	0.990412149
Q9CSU4	Mrpl16	Uncharacterized protein (Fragment) OS=Mus musculus OX=10090 GN=Mrpl16 PE=2 SV=1	NA	NA
Q9D8P4	Mrpl17	"39S ribosomal protein L17, mitochondrial OS=Mus musculus OX=10090 GN=Mrpl17 PE=1 SV=1"	-0.26	0.268663145
Q9CQL5	Mrpl18	"39S ribosomal protein L18, mitochondrial OS=Mus musculus OX=10090 GN=Mrpl18 PE=1 SV=1"	-6.64	NA
Q9D338	Mrpl19	"39S ribosomal protein L19, mitochondrial OS=Mus musculus OX=10090 GN=Mrpl19 PE=1 SV=1"	-0.1	0.357597159
B1B1D8	Mrpl2	"39S ribosomal protein L2, mitochondrial OS=Mus musculus OX=10090 GN=Mrpl2 PE=1 SV=1"	-0.07	0.950980125
Q9D1N9	Mrpl21	"39S ribosomal protein L21, mitochondrial OS=Mus musculus OX=10090 GN=Mrpl21 PE=1 SV=1"	0	0.355489063
Q8BU88	Mrpl22	Vat1 protein (Fragment) OS=Mus musculus OX=10090 GN=Mrpl22 PE=2 SV=1	1.83	3.53E-06
Q8BU88	Mrpl22	"39S ribosomal protein L22, mitochondrial OS=Mus musculus OX=10090 GN=Mrpl22 PE=1 SV=1"	NA	NA
O35972	Mrpl23; Mrpl23-ps1	"39S ribosomal protein L23, mitochondrial OS=Mus musculus OX=10090 GN=Mrpl23 PE=1 SV=1"	-0.37	0.177035653
Q9CQ06	Mrpl24	"39S ribosomal protein L24, mitochondrial OS=Mus musculus OX=10090 GN=Mrpl24 PE=1 SV=1"	-0.41	0.487915454
Q99N92	Mrpl27; Gm6304	"39S ribosomal protein L27, mitochondrial OS=Mus musculus OX=10090 GN=Mrpl27 PE=1 SV=1"	-0.44	0.130316334
Q9D1B9	Mrpl28	"39S ribosomal protein L28, mitochondrial OS=Mus musculus OX=10090 GN=Mrpl28 PE=1 SV=3"	-0.11	0.259579941
D3Z456	Mrpl3	"39S ribosomal protein L3, mitochondrial OS=Mus musculus OX=10090 GN=Mrpl3 PE=1 SV=1"	-0.61	0.283025385
Q9D7N6	Mrpl30	"39S ribosomal protein L30, mitochondrial OS=Mus musculus OX=10090 GN=Mrpl30 PE=1 SV=1"	-2.38	0.006567679
Q9CQP0	Mrpl33	"39S ribosomal protein L33, mitochondrial OS=Mus musculus OX=10090 GN=Mrpl33 PE=1 SV=1"	-0.88	0.054448418
Q9JKF7	Mrpl39	"39S ribosomal protein L39, mitochondrial OS=Mus musculus OX=10090 GN=Mrpl39 PE=1 SV=4"	-0.29	0.946722527
Q3UKS6	Mrpl40	Mitochondrial ribosomal protein L40 OS=Mus musculus OX=10090 GN=Mrpl40 PE=1 SV=1	-0.43	0.061595989
Q9CQN7	Mrpl41	"39S ribosomal protein L41, mitochondrial OS=Mus musculus OX=10090 GN=Mrpl41 PE=1 SV=1"	-0.44	0.042934361
Q810B1	Mrpl43	Mitochondrial ribosomal protein L43 (Fragment) OS=Mus musculus OX=10090 GN=Mrpl43 PE=2 SV=1	-0.18	0.439154422
Q9CY73	Mrpl44	"39S ribosomal protein L44, mitochondrial OS=Mus musculus OX=10090 GN=Mrpl44 PE=1 SV=3"	-0.5	0.088301766
Q9D0Q7	Mrpl45	Heterogeneous nuclear ribonucleoprotein H OS=Mus musculus OX=10090 GN=Mrpl45 PE=1 SV=1	3.29	2.15E-06
Q9CSZ8	Mrpl45	Uncharacterized protein (Fragment) OS=Mus musculus OX=10090 GN=Mrpl45 PE=2 SV=1	NA	NA
Q9EQI8	Mrpl46	"39S ribosomal protein L46, mitochondrial OS=Mus musculus OX=10090 GN=Mrpl46 PE=1 SV=1"	-0.14	0.56990947
Q8K2Y7	Mrpl47	"39S ribosomal protein L47, mitochondrial OS=Mus musculus OX=10090 GN=Mrpl47 PE=1 SV=2"	-0.36	0.298370535
A0A140LHT6	Mrpl48	"39S ribosomal protein L48, mitochondrial OS=Mus musculus OX=10090 GN=Mrpl48 PE=1 SV=1"	-0.55	0.096458483
Q9CQ40	Mrpl49	"39S ribosomal protein L49, mitochondrial OS=Mus musculus OX=10090 GN=Mrpl49 PE=1 SV=1"	-0.16	0.550980224
Q8VDT9	Mrpl50	"39S ribosomal protein L50, mitochondrial OS=Mus musculus OX=10090 GN=Mrpl50 PE=1 SV=2"	-0.6	0.066996507
Q9CPY1	Mrpl51	"39S ribosomal protein L51, mitochondrial OS=Mus musculus OX=10090 GN=Mrpl51 PE=1 SV=1"	-0.54	0.152083276
Q9D0Y8	Mrpl52	"39S ribosomal protein L52, mitochondrial OS=Mus musculus OX=10090 GN=Mrpl52 PE=1 SV=1"	-0.47	0.238197723
Q9D1H8	Mrpl53	"39S ribosomal protein L53, mitochondrial OS=Mus musculus OX=10090 GN=Mrpl53 PE=1 SV=1"	0.1	0.863379275
Q9CZ83	Mrpl55	"39S ribosomal protein L55, mitochondrial OS=Mus musculus OX=10090 GN=Mrpl55 PE=1 SV=1"	-0.37	0.055045498
Q8CA04	Mrpl9	Uncharacterized protein OS=Mus musculus OX=10090 GN=Mrpl9 PE=2 SV=1	0.15	0.527813958
Q80ZK0	Mrps10	"28S ribosomal protein S10, mitochondrial OS=Mus musculus OX=10090 GN=Mrps10 PE=1 SV=1"	0.34	0.232800034
Q9CPX7	Mrps16	"28S ribosomal protein S16, mitochondrial OS=Mus musculus OX=10090 GN=Mrps16 PE=1 SV=1"	0.26	0.239325436
Q9CQE3	Mrps17	"28S ribosomal protein S17, mitochondrial OS=Mus musculus OX=10090 GN=Mrps17 PE=1 SV=1"	1.39	0.027774555
Q99N85	Mrps18a	"28S ribosomal protein S18a, mitochondrial OS=Mus musculus OX=10090 GN=Mrps18a PE=2 SV=1"	-0.66	0.085638317
Q8R2L5	Mrps18c	"28S ribosomal protein S18c, mitochondrial OS=Mus musculus OX=10090 GN=Mrps18c PE=1 SV=1"	1.15	0.017490267
Q059G7	Mrps21	"MCG16762, isoform CRA_a OS=Mus musculus OX=10090 GN=Mrps21 PE=1 SV=1"	6.64	NA
Q9CXW2	Mrps22	"28S ribosomal protein S22, mitochondrial OS=Mus musculus OX=10090 GN=Mrps22 PE=1 SV=1"	0.5	0.25921011
Q8VE22	Mrps23	"28S ribosomal protein S23, mitochondrial OS=Mus musculus OX=10090 GN=Mrps23 PE=1 SV=1"	0.95	0.123718036
Q80ZS3	Mrps26	"28S ribosomal protein S26, mitochondrial OS=Mus musculus OX=10090 GN=Mrps26 PE=1 SV=1"	1.07	0.004625388
Q9CY16	Mrps28	"28S ribosomal protein S28, mitochondrial OS=Mus musculus OX=10090 GN=Mrps28 PE=1 SV=1"	1.65	0.014503005
Q9D0G0	Mrps30	"28S ribosomal protein S30, mitochondrial OS=Mus musculus OX=10090 GN=Mrps30 PE=1 SV=1"	-0.26	0.179048484
Q61733	Mrps31	"28S ribosomal protein S31, mitochondrial OS=Mus musculus OX=10090 GN=Mrps31 PE=1 SV=1"	-1.22	NA
Q9JIK9	Mrps34	THO complex subunit 4 OS=Mus musculus OX=10090 GN=Mrps34 PE=1 SV=3	1.54	1.52E-05
Q9JIK9	Mrps34	"28S ribosomal protein S34, mitochondrial OS=Mus musculus OX=10090 GN=Mrps34 PE=1 SV=1"	1.1	0.000179742
Q8BJZ4	Mrps35	"28S ribosomal protein S35, mitochondrial OS=Mus musculus OX=10090 GN=Mrps35 PE=1 SV=2"	2.11	0.011758227
Q9CQX8	Mrps36	"28S ribosomal protein S36, mitochondrial OS=Mus musculus OX=10090 GN=Mrps36 PE=1 SV=1"	0.63	0.060719985
Q9D6T9	Mrps36	"28S ribosomal protein S36, mitochondrial OS=Mus musculus OX=10090 GN=Mrps36 PE=1 SV=1"	0.25	0.743578423
Q99N87	Mrps5	"28S ribosomal protein S5, mitochondrial OS=Mus musculus OX=10090 GN=Mrps5 PE=1 SV=1"	0.85	0.049793431
P58064	Mrps6	"28S ribosomal protein S6, mitochondrial OS=Mus musculus OX=10090 GN=Mrps6 PE=1 SV=3"	1.44	0.049049968
Q80X85	Mrps7	"28S ribosomal protein S7, mitochondrial OS=Mus musculus OX=10090 GN=Mrps7 PE=1 SV=1"	0.98	0.078688225
Q5XJX8	Mrps9	Mrps9 protein (Fragment) OS=Mus musculus OX=10090 GN=Mrps9 PE=2 SV=1	0.84	0.160916454
Q9D6S7	Mrrf	"Ribosome-recycling factor, mitochondrial OS=Mus musculus OX=10090 GN=Mrrf PE=1 SV=1"	-0.03	0.483936863
P26041	Msn	Moesin OS=Mus musculus OX=10090 GN=Msn PE=1 SV=3	1.69	0.0001086
Q78J03	Msrb2	"Methionine-R-sulfoxide reductase B2, mitochondrial OS=Mus musculus OX=10090 GN=Msrb2 PE=1 SV=1"	0.05	0.569834598
Q791V5	Mtch2	Mitochondrial carrier homolog 2 OS=Mus musculus OX=10090 GN=Mtch2 PE=1 SV=1	0.88	0.004412816
Q3TI65	Mtfp1	Uncharacterized protein OS=Mus musculus OX=10090 GN=Mtfp1 PE=2 SV=1	-1.33	5.53E-06
P18155	Mthfd2	"Bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase, mitochondrial OS=Mus musculus OX=10090 GN=Mthfd2 PE=1 SV=1"	4.58	9.15E-06
Q9D571	Mtl5; Tesmin	"MCG3887, isoform CRA_a OS=Mus musculus OX=10090 GN=Tesmin PE=1 SV=1"	NA	NA
O88441	Mtx2	Metaxin-2 OS=Mus musculus OX=10090 GN=Mtx2 PE=1 SV=1	1.28	0.000681999
A2AMM0	Murc; Cavin4	Caveolae-associated protein 4 OS=Mus musculus OX=10090 GN=Cavin4 PE=1 SV=1	1.14	0.009520719
P16332	Mut	"Methylmalonyl-CoA mutase, mitochondrial OS=Mus musculus OX=10090 GN=Mmut PE=1 SV=2"	1.52	0.026787384
Q8C2S9	Mvp	Uncharacterized protein OS=Mus musculus OX=10090 GN=Mvp PE=2 SV=1	1.86	0.003704533
Q3TLF6	Mybbp1a	Uncharacterized protein OS=Mus musculus OX=10090 GN=Mybbp1a PE=2 SV=1	1.85	0.000519527
Q80T68	Myh10	MKIAA3005 protein (Fragment) OS=Mus musculus OX=10090 GN=Myh10 PE=2 SV=1	2.28	0.006155931
Q69ZX3	Myh11	MKIAA0866 protein (Fragment) OS=Mus musculus OX=10090 GN=Myh11 PE=2 SV=1	2.77	0.002039136
Q9Z2B8	Myh13	Myosin heavy chain (Fragment) OS=Mus musculus OX=10090 GN=Myh13 PE=4 SV=1	0.34	0.57272669
B1AR69	Myh13	"Myosin, heavy polypeptide 13, skeletal muscle OS=Mus musculus OX=10090 GN=Myh13 PE=1 SV=1"	NA	NA
Q6URW6	Myh14	Myosin-14 OS=Mus musculus OX=10090 GN=Myh14 PE=1 SV=1	-0.02	0.486545914
P13541	Myh3	Myosin-3 OS=Mus musculus OX=10090 GN=Myh3 PE=2 SV=2	-0.01	0.779106195
Q5SX39	Myh4	Myosin-4 OS=Mus musculus OX=10090 GN=Myh4 PE=2 SV=1	0.25	0.898145105
B2RQQ1	Myh6	"MCG133649, isoform CRA_a OS=Mus musculus OX=10090 GN=Myh6 PE=1 SV=1"	-0.13	0.320120572
B2RY26	Myh7	Myh7 protein OS=Mus musculus OX=10090 GN=Myh7 PE=2 SV=1	5.65	0.00084861
Q8VDD5	Myh9	Myosin-9 OS=Mus musculus OX=10090 GN=Myh9 PE=1 SV=4	0.53	0.006172794
