Gene	Gene synonym	Ensembl	Uniprot	Subcellular main location
TMEM74B	C20orf46, FLJ11190	ENSG00000125895	Q9NUR3	Nucleoplasm, Golgi apparatus
TMEM80	FLJ38216	ENSG00000177042	Q96HE8	Golgi apparatus
TMEM86A	FLJ90119	ENSG00000151117	Q8N2M4	Nucleoplasm, Golgi apparatus
TMEM87A	DKFZP564G2022	ENSG00000103978	Q8NBN3	Golgi apparatus
TMEM87B	FLJ14681	ENSG00000153214	Q96K49	Golgi apparatus, Vesicles
TMF1	ARA160, TMF	ENSG00000144747	P82094	Golgi apparatus
TNFAIP2	B94, EXOC3L3	ENSG00000185215	Q03169	Golgi apparatus, Cytosol
TNFSF9	4-1BB-L	ENSG00000125657	P41273	Golgi apparatus
TNNT1	ANM, FLJ98147, MGC104241, NEM5, STNT, TNT, TNTS	ENSG00000105048	P13805	Nucleoplasm, Golgi apparatus, Cytosol
TNRC6A	CAGH26, GW182, KIAA1460, TNRC6	ENSG00000090905	Q8NDV7	Nucleoplasm, Golgi apparatus, Vesicles
TOM1L2		ENSG00000175662	Q6ZVM7	Intermediate filaments
TP53I11	PIG11	ENSG00000175274	O14683	Endoplasmic reticulum, Golgi apparatus
TP73	P73	ENSG00000078900	O15350	Nucleoplasm
TPD52	D52, hD52, N8L	ENSG00000076554	P55327	Cytosol
TPST1	TANGO13A	ENSG00000169902	O60507	Golgi apparatus
TRAF3IP2	ACT1, C6orf2, C6orf4, C6orf5, C6orf6, CIKS, DKFZP586G0522	ENSG00000056972	O43734	Golgi apparatus
TRAPPC12	CGI-87, TTC-15, TTC15	ENSG00000171853	Q8WVT3	Nucleoplasm, Golgi apparatus
TRAPPC3	BET3	ENSG00000054116	O43617	Cytosol
TRAPPC9	IKBKBBP, KIAA1882, MRT13, NIBP, T1, TRS120	ENSG00000167632	Q96Q05	Nucleoplasm, Golgi apparatus, Vesicles
TRIM55	MURF-2, RNF29	ENSG00000147573	Q9BYV6	Golgi apparatus
TRIP11	CEV14, GMAP-210, GMAP210, Trip230	ENSG00000100815	Q15643	Golgi apparatus
TRPM1	CSNB1C, LTRPC1, MLSN1	ENSG00000134160	Q7Z4N2	Centriolar satellite
TRRAP	PAF400, TR-AP, Tra1	ENSG00000196367	Q9Y4A5	Nucleoplasm
TSC22D3	DIP, DSIPI, GILZ, hDIP, TSC-22R	ENSG00000157514	Q99576	Cytosol
TSHZ2	C20orf17, OVC10-2, TSH2, ZABC2, ZNF218	ENSG00000182463	Q9NRE2	Golgi apparatus
TSLP		ENSG00000145777	Q969D9	Golgi apparatus, Vesicles
TSNAX	TRAX	ENSG00000116918	Q99598	Nucleoplasm
TSPAN3	TM4-A, TM4SF8, TSPAN-3	ENSG00000140391	O60637	Nucleoplasm, Golgi apparatus
TSPAN31	SAS	ENSG00000135452	Q12999	Golgi apparatus
TSPAN9	NET-5	ENSG00000011105	O75954	Nucleoplasm, Golgi apparatus
TSPYL5	KIAA1750	ENSG00000180543	Q86VY4	Cytosol
TSR3	C16orf42, MGC24381	ENSG00000007520	Q9UJK0	Cytosol
TTC33	OSRF	ENSG00000113638	Q6PID6	Nucleoplasm
TTPAL	C20orf121, dJ179M20.3	ENSG00000124120	Q9BTX7	Golgi apparatus, Cytosol
TTR	CTS, CTS1, HsT2651, PALB	ENSG00000118271	P02766	Golgi apparatus
TVP23B	CGI-148, FAM18B, FAM18B1, YDR084C	ENSG00000171928	Q9NYZ1	Golgi apparatus
TVP23C	FAM18B2, MGC8763	ENSG00000175106	Q96ET8	Golgi apparatus
TVP23C-CDRT4	FAM18B2-CDRT4	ENSG00000259024		Golgi apparatus
TXNDC15	2310047H23Rik, C5orf14, FLJ22625	ENSG00000113621	Q96J42	Golgi apparatus
TYMP	ECGF1, MNGIE	ENSG00000025708	P19971	Nuclear bodies
UBAC1	GBDR1, KPC2, UBADC1	ENSG00000130560	Q9BSL1	Plasma membrane, Cytosol
UBASH3A	CLIP4, STS-2, TULA	ENSG00000160185	P57075	Nucleoplasm
UBXN6	UBXD1, UBXDC2	ENSG00000167671	Q9BZV1	Golgi apparatus, Cytosol
UGT3A2		ENSG00000168671	Q3SY77	Nucleoplasm
UHMK1	KIS, Kist	ENSG00000152332	Q8TAS1	Nucleoplasm, Golgi apparatus
UNC13B	hmunc13, UNC13, Unc13h2	ENSG00000198722	O14795	Vesicles
USO1	p115, TAP, VDP	ENSG00000138768	O60763	Golgi apparatus
USP32	NY-REN-60, USP10	ENSG00000170832	Q8NFA0	Golgi apparatus
USP33	KIAA1097, VDU1	ENSG00000077254	Q8TEY7	Nucleoplasm, Golgi apparatus
USP53	KIAA1350	ENSG00000145390	Q70EK8	Nucleoplasm
USP8	HumORF8, KIAA0055, SPG59, UBPY	ENSG00000138592	P40818	Golgi apparatus
VAMP4		ENSG00000117533	O75379	Golgi apparatus
VAMP8	EDB	ENSG00000118640	Q9BV40	Nucleoplasm, Golgi apparatus
VGF	SCG7, SgVII	ENSG00000128564	O15240	Golgi apparatus, Vesicles
VPS51	ANG2, ANG3, C11orf2, C11orf3, FFR	ENSG00000149823	Q9UID3	Golgi apparatus, Vesicles
VPS54	HCC8, PPP1R164	ENSG00000143952	Q9P1Q0	Golgi apparatus
VTI1A	MVti1, Vti1-rp2, Vti1a	ENSG00000151532	Q96AJ9	Golgi apparatus, Vesicles
VTI1B	VTI2	ENSG00000100568	Q9UEU0	Golgi apparatus, Vesicles
VWA5B2	DKFZp761K032, LOC90113	ENSG00000145198	Q8N398	Golgi apparatus
WDR41	FLJ10904	ENSG00000164253	Q9HAD4	Nucleoplasm
WDR44	DKFZp686L20145, RAB11BP, RPH11, SYM-4	ENSG00000131725	Q5JSH3	Golgi apparatus
WDR45B	WDR45L, WIPI3	ENSG00000141580	Q5MNZ6	Nucleoplasm, Golgi apparatus
WDR77	MEP50, p44	ENSG00000116455	Q9BQA1	Nucleoplasm, Cytosol
WDR88	PQWD	ENSG00000166359	Q6ZMY6	Nucleoplasm, Golgi apparatus
WDTC1	ADP, DCAF9, KIAA1037	ENSG00000142784	Q8N5D0	Vesicles
WIPI1	ATG18, ATG18A, FLJ10055, WIPI49	ENSG00000070540	Q5MNZ9	Golgi apparatus
WNT10B	SHFM6, WNT-12	ENSG00000169884	O00744	Golgi apparatus
WSCD1	KIAA0523	ENSG00000179314	Q658N2	Nucleoplasm
WWC1	KIAA0869, KIBRA, PPP1R168	ENSG00000113645	Q8IX03	Golgi apparatus
WWOX	FOR, SDR41C1, WOX1	ENSG00000186153	Q9NZC7	Golgi apparatus
WWP1	AIP5, DKFZP434D2111	ENSG00000123124	Q9H0M0	Cytosol
XKR8	FLJ10307	ENSG00000158156	Q9H6D3	Golgi apparatus
YIF1A	54TM, FinGER7, YIF1, YIF1P	ENSG00000174851	O95070	Vesicles
YIF1B	FinGER8	ENSG00000167645	Q5BJH7	Vesicles
YIPF2	FinGER2, MGC3262	ENSG00000130733	Q9BWQ6	Golgi apparatus, Mitochondria
YIPF3	C6orf109, dJ337H4.3, DKFZp566C243, FinGER3, KLIP1	ENSG00000137207	Q9GZM5	Golgi apparatus
YIPF4	FinGER4, MGC11061	ENSG00000119820	Q9BSR8	Golgi apparatus
YIPF5	FinGER5, SMAP-5	ENSG00000145817	Q969M3	Endoplasmic reticulum, Golgi apparatus, Vesicles
ZADH2	MGC45594	ENSG00000180011	Q8N4Q0	Nucleoplasm
ZBED5	Buster1	ENSG00000236287	Q49AG3	Golgi apparatus
ZBED9	Buster4, FLJ31087, KIAA1925, SCAND3, ZFP38-L, ZNF305P2, ZNF452	ENSG00000232040	Q6R2W3	Nucleoli
ZBTB5	KIAA0354	ENSG00000168795	O15062	Nucleoplasm, Nuclear bodies
ZC3H12B	CXorf32, MCPIP2	ENSG00000102053	Q5HYM0	Endoplasmic reticulum
ZC3H12C	KIAA1726, MCPIP3	ENSG00000149289	Q9C0D7	Nuclear membrane, Golgi apparatus
ZC3H6	FLJ41410, FLJ45877, KIAA2035, ZC3HDC6	ENSG00000188177	P61129	Nucleoplasm, Golgi apparatus
ZC3HAV1	FLB6421, FLJ13288, MGC48898, PARP13, ZAP, ZC3H2, ZC3HDC2	ENSG00000105939	Q7Z2W4	Cytosol
ZCCHC4	FLJ23024, HSPC052, ZGRF4	ENSG00000168228	Q9H5U6	Nuclear speckles, Golgi apparatus
ZCWPW1	DKFZp434N0510, FLJ10057, ZCW1	ENSG00000078487	Q9H0M4	Golgi apparatus
ZDHHC17	HIP14, HYPH, KIAA0946	ENSG00000186908	Q8IUH5	Golgi apparatus, Vesicles
ZDHHC21	DHHC21, DNZ1, HSPC097	ENSG00000175893	Q8IVQ6	Golgi apparatus, Cytosol
ZDHHC3	DHHC3, GODZ, ZNF373	ENSG00000163812	Q9NYG2	Golgi apparatus
ZDHHC7	DHHC7, FLJ10792, FLJ20279, SERZ-B, SERZ1, ZNF370	ENSG00000153786	Q9NXF8	Golgi apparatus
ZDHHC9	CGI-89, CXorf11, ZDHHC10, ZNF379, ZNF380	ENSG00000188706	Q9Y397	Endoplasmic reticulum, Golgi apparatus
ZFAND4	ANUBL1, FLJ40185	ENSG00000172671	Q86XD8	Golgi apparatus
ZFPL1	D11S750, MCG4	ENSG00000162300	O95159	Golgi apparatus
ZKSCAN2	FLJ23199, ZNF694, ZSCAN34	ENSG00000155592	Q63HK3	Nucleoplasm
ZMPSTE24	FACE-1, HGPS, PRO1, STE24, Ste24p	ENSG00000084073	O75844	Cytosol
ZMYM5	MYM, ZNF198L1, ZNF237	ENSG00000132950	Q9UJ78	Nucleoplasm
ZMYND19	MIZIP	ENSG00000165724	Q96E35	Golgi apparatus, Vesicles
ZMYND8	PRKCBP1, RACK7	ENSG00000101040	Q9ULU4	Nucleoplasm
ZNF148	BERF-1, BFCOL1, HT-BETA, pHZ-52, ZBP-89, ZFP148	ENSG00000163848	Q9UQR1	Nucleoplasm
ZNF18	HDSG1, KOX11, Zfp535, ZKSCAN6, ZNF535, ZSCAN38	ENSG00000154957	P17022	Nucleoplasm, Golgi apparatus
ZNF25	FLJ31890, KOX19, Zfp9	ENSG00000175395	P17030	Nucleoplasm, Golgi apparatus
ZNF280D	FLJ20086, SUHW4, ZNF634	ENSG00000137871	Q6N043	Nucleoplasm, Cytosol
ZNF287	ZKSCAN13, ZSCAN45	ENSG00000141040	Q9HBT7	Golgi apparatus
ZNF326	FLJ20403, ZAN75, Zfp326, ZIRD	ENSG00000162664	Q5BKZ1	Nucleoplasm
ZNF461	GIOT-1, MGC33911	ENSG00000197808	Q8TAF7	Golgi apparatus
ZNF496	MGC15548, ZKSCAN17, ZSCAN49	ENSG00000162714	Q96IT1	Golgi apparatus
ZNF526	KIAA1951, MGC4267	ENSG00000167625	Q8TF50	Nucleoplasm, Golgi apparatus, Vesicles
ZNF527	KIAA1829	ENSG00000189164	Q8NB42	Nuclear speckles
ZNF532	FLJ10697	ENSG00000074657	Q9HCE3	Nucleoplasm
ZNF564	MGC26914	ENSG00000249709	Q8TBZ8	Golgi apparatus
ZNF569	FLJ32053, ZAP1	ENSG00000196437	Q5MCW4	Nucleoplasm, Golgi apparatus, Vesicles
ZNF576	MGC2508	ENSG00000124444	Q9H609	Nucleoplasm, Golgi apparatus
ZNF622	MGC17552, MGC2485, ZPR9	ENSG00000173545	Q969S3	Golgi apparatus, Cytosol
ZNF629	KIAA0326, ZNF65	ENSG00000102870	Q9UEG4	Nucleoplasm
ZNF682	BC39498_3	ENSG00000197124	O95780	Golgi apparatus
ZNF75D	D8C6, ZKSCAN24, ZNF75, ZNF82, ZSCAN28	ENSG00000186376	P51815	Nucleoplasm, Golgi apparatus
ZNF90	HTF9	ENSG00000213988	Q03938	Nucleoplasm
ZNRF3	BK747E2.3, FLJ22057, KIAA1133, RNF203	ENSG00000183579	Q9ULT6	Golgi apparatus
ZYG11B	FLJ13456, ZYG11	ENSG00000162378	Q9C0D3	Golgi apparatus, Intermediate filaments
