Gene	Gene synonym	Ensembl	Uniprot	Subcellular main location
UTP14C	2700066J21Rik, KIAA0266	ENSG00000253797	Q5TAP6	Nucleoli
UTP15	FLJ12787, FLJ23637, NET21	ENSG00000164338	Q8TED0	Nucleoli, Endoplasmic reticulum
UTP18	CGI-48, WDR50	ENSG00000011260	Q9Y5J1	Nucleoli
UTP20	1A6/DRIM, DRIM	ENSG00000120800	O75691	Nucleoli
UTP23	C8orf53, MGC14595	ENSG00000147679	Q9BRU9	Nucleoli
UTP3	CRLZ1, DKFZp761F222, FLJ23256, SAS10	ENSG00000132467	Q9NQZ2	Nucleoli
UTP6	C17orf40, HCA66	ENSG00000108651	Q9NYH9	Nucleoli
UTY	KDM6AL, KDM6C	ENSG00000183878	O14607	Nucleoplasm
VASN	SLITL2	ENSG00000168140	Q6EMK4	Mitochondria
VAX1		ENSG00000148704	Q5SQQ9	Nucleoli
VEPH1	FLJ12604, KIAA1692	ENSG00000197415	Q14D04	Nucleoplasm, Nucleoli, Cytosol
VGLL3	VGL-3	ENSG00000206538	A8MV65	Nucleoli, Cytosol
VMP1	EPG3, TANGO5, TMEM49	ENSG00000062716	Q96GC9	Endoplasmic reticulum
VPS51	ANG2, ANG3, C11orf2, C11orf3, FFR	ENSG00000149823	Q9UID3	Golgi apparatus, Vesicles
VSIG4	Z39IG	ENSG00000155659	Q9Y279	Plasma membrane, Cytosol
VWA5A	BCSC-1, LOH11CR2A	ENSG00000110002	O00534	Nucleoplasm
WASHC2A	bA56A21.1, bA98I6.1, FAM21A, FAM21B, FLJ10824	ENSG00000099290	Q641Q2	Vesicles
WASHC2C	Em:AC012044.3, FAM21C, KIAA0592	ENSG00000172661	Q9Y4E1	Vesicles
WASL	N-WASP, NWASP, WASPB	ENSG00000106299	O00401	Cytosol
WDCP	C2orf44, FLJ21945	ENSG00000163026	Q9H6R7	Nucleoli
WDFY3	ALFY, KIAA0993, ZFYVE25	ENSG00000163625	Q8IZQ1	Cytosol
WDR12	FLJ10881, YTM1	ENSG00000138442	Q9GZL7	Plasma membrane, Cytosol
WDR3	DIP2, FLJ12796, UTP12	ENSG00000065183	Q9UNX4	Nucleoli
WDR36	GLC1G, TA-WDRP, UTP21	ENSG00000134987	Q8NI36	Nucleoli
WDR55	FLJ20195, FLJ21702	ENSG00000120314	Q9H6Y2	Nucleoplasm
WDR74	FLJ10439	ENSG00000133316	Q6RFH5	Nucleoplasm, Nucleoli
WDR82	MST107, MSTP107, PRO2730, PRO34047, SWD2, TMEM113, WDR82A	ENSG00000164091	Q6UXN9	Nucleoli
WDSUB1	FLJ36175, UBOX6, WDSAM1	ENSG00000196151	Q8N9V3	Nucleoli
WEE1	WEE1A	ENSG00000166483	P30291	Nucleoli
XDH	XO, XOR	ENSG00000158125	P47989	Nucleoplasm
XPO6	FLJ22519, KIAA0370, RANBP20	ENSG00000169180	Q96QU8	Nucleoplasm, Nucleoli
XRN2		ENSG00000088930	Q9H0D6	Nucleoli
YAP1	YAP65	ENSG00000137693	P46937	Nucleoplasm
YWHAB	YWHAA	ENSG00000166913	P31946	Cytosol
YWHAE	FLJ45465	ENSG00000108953	P62258	Cytosol
YWHAG	PPP1R170	ENSG00000170027	P61981	Cytosol
YWHAH	YWHA1	ENSG00000128245	Q04917	Cytosol
YWHAQ	14-3-3, HS1	ENSG00000134308	P27348	Cytosol
YWHAZ	14-3-3-zeta, KCIP-1, YWHAD	ENSG00000164924	P63104	Cytosol
Z82206.1		ENSG00000225528		Nucleoli
ZBED9	Buster4, FLJ31087, KIAA1925, SCAND3, ZFP38-L, ZNF305P2, ZNF452	ENSG00000232040	Q6R2W3	Nucleoli
ZBTB43	FLJ22470, KIAA0414, ZBTB22B, ZNF-X, ZNF297B	ENSG00000169155	O43298	Nucleoplasm, Nucleoli
ZC3H14	FLJ11806, NY-REN-37, UKp68	ENSG00000100722	Q6PJT7	Nuclear speckles
ZCCHC10	FLJ20094	ENSG00000155329	Q8TBK6	Nucleoli
ZCCHC11	KIAA0191, PAPD3, TUT4	ENSG00000134744	Q5TAX3	Cytosol
ZCCHC2	C18orf49, FLJ20222, FLJ20281, KIAA1744	ENSG00000141664	Q9C0B9	Nucleoli, Cytosol
ZCCHC7	AIR1, FLJ22611	ENSG00000147905	Q8N3Z6	Nucleoli, Cytosol
ZCCHC9	DKFZp761J139, PPP1R41	ENSG00000131732	Q8N567	Nucleoplasm, Nucleoli
ZDHHC14	FLJ20984, NEW1CP	ENSG00000175048	Q8IZN3	Nucleoli
ZEB2	KIAA0569, SIP-1, SIP1, ZFHX1B	ENSG00000169554	O60315	Nucleoli
ZFAND2B	AIRAPL	ENSG00000158552	Q8WV99	Nucleoli
ZFP41	FLJ00028, FLJ38705, ZNF753	ENSG00000181638		Nucleoli
ZFX	ZNF926	ENSG00000005889	P17010	Nucleoplasm
ZFY	ZNF911	ENSG00000067646	P08048	Nucleoplasm
ZMAT4	FLJ13842	ENSG00000165061	Q9H898	Nucleoplasm, Nucleoli
ZMYM4	KIAA0425, MYM, ZNF198L3, ZNF262	ENSG00000146463	Q5VZL5	Nucleoplasm
ZNF106	SH3BP3, ZFP106, ZNF474	ENSG00000103994	Q9H2Y7	Nucleoli
ZNF121	D19S204, ZHC32, ZNF20	ENSG00000197961	P58317	Nucleoplasm, Centrosome
ZNF136	pHZ-20	ENSG00000196646	P52737	Nucleoli
ZNF146	OZF	ENSG00000167635	Q15072	Nucleoli
ZNF16	KOX9	ENSG00000170631	P17020	Nucleoli
ZNF202	ZKSCAN10, ZSCAN42	ENSG00000166261	O95125	Nucleoli
ZNF275		ENSG00000063587	Q9NSD4	Nucleoli
ZNF276	CENP-Z, CENPZ, MGC45417, ZADT, ZFP276, ZNF477	ENSG00000158805	Q8N554	Nucleoplasm, Cytosol
ZNF286A	KIAA1874, ZNF286	ENSG00000187607	Q9HBT8	Nucleoli
ZNF300		ENSG00000145908	Q96RE9	Nucleoplasm, Nucleoli
ZNF324B	FLJ45850	ENSG00000249471	Q6AW86	Nucleoli
ZNF330	HSA6591, NOA36	ENSG00000109445	Q9Y3S2	Nucleoli
ZNF354A	EZNF, HKL1, KID-1, KID1, TCF17	ENSG00000169131	O60765	Nucleoplasm, Nucleoli
ZNF362	FLJ25476, lin-29, RN	ENSG00000160094	Q5T0B9	Nucleoplasm
ZNF397	MGC13250, ZNF47, ZSCAN15	ENSG00000186812	Q8NF99	Nucleoli, Plasma membrane, Cytosol
ZNF404		ENSG00000176222	Q494X3	Nucleoli
ZNF428	C19orf37, MGC51082, Zfp428	ENSG00000131116	Q96B54	Mitochondria
ZNF444	EZF2, FLJ11137, ZSCAN17	ENSG00000167685	Q8N0Y2	Nucleoplasm
ZNF461	GIOT-1, MGC33911	ENSG00000197808	Q8TAF7	Golgi apparatus
ZNF483	KIAA1962, ZKSCAN16, ZSCAN48	ENSG00000173258	Q8TF39	Nucleoli
ZNF507	KIAA1084	ENSG00000168813	Q8TCN5	Nucleoli
ZNF519	FLJ36809, HsT2362	ENSG00000175322	Q8TB69	Nucleoli
ZNF554	FLJ34817	ENSG00000172006	Q86TJ5	Nucleoplasm
ZNF57	ZNF424	ENSG00000171970	Q68EA5	Nucleoli
ZNF571	HSPC059	ENSG00000180479	Q7Z3V5	Nucleoplasm, Nucleoli
ZNF577	MGC4400	ENSG00000161551	Q9BSK1	Nucleoplasm, Nucleoli
ZNF583	FLJ31030	ENSG00000198440	Q96ND8	Nucleoli
ZNF593	ZT86	ENSG00000142684	O00488	Nucleoli
ZNF596		ENSG00000172748	Q8TC21	Nucleoli, Mitochondria
ZNF597	FLJ33071, HIT-4	ENSG00000167981	Q96LX8	Nucleoplasm, Nucleoli
ZNF615	FLJ33710	ENSG00000197619	Q8N8J6	Mitochondria
ZNF622	MGC17552, MGC2485, ZPR9	ENSG00000173545	Q969S3	Golgi apparatus, Cytosol
ZNF627	FLJ90365	ENSG00000198551	Q7L945	Nucleoplasm
ZNF668	FLJ13479	ENSG00000167394	Q96K58	Nucleoli
ZNF678	MGC42493	ENSG00000181450	Q5SXM1	Mitochondria, Cytosol
ZNF691	Zfp691	ENSG00000164011	Q5VV52	Nucleoplasm
ZNF692	AREBP, FLJ20531, Zfp692	ENSG00000171163	Q9BU19	Nucleoplasm, Nucleoli
ZNF696	FLJ14129	ENSG00000185730	Q9H7X3	Nucleoplasm
ZNF71	Cos26, EZFIT	ENSG00000197951	Q9NQZ8	Nucleoli
ZNF713	FLJ39963	ENSG00000178665	Q8N859	Nucleoli
ZNF77	pT1	ENSG00000175691	Q15935	Nucleoli
ZNF771	DSC43	ENSG00000179965	Q7L3S4	Nucleoplasm, Nucleoli
ZNF787		ENSG00000142409		Nucleoplasm
ZNF790	FLJ20350, MGC62100	ENSG00000197863	Q6PG37	Nucleoli
ZNF793		ENSG00000188227	Q6ZN11	Nucleoplasm
ZNF800		ENSG00000048405	Q2TB10	Nucleoli
ZNF816	ZNF816A	ENSG00000180257	Q0VGE8	Nucleoli
ZNF837		ENSG00000152475	Q96EG3	Nucleoli
ZNF853	DKFZp434J1015	ENSG00000236609	P0CG23	Nucleoli
ZNF860		ENSG00000197385	A6NHJ4	Nucleoli
ZNF865		ENSG00000261221	P0CJ78	Nucleoli
ZNF878		ENSG00000257446	C9JN71	Nucleoplasm
ZSCAN1	FLJ33779, ZNF915	ENSG00000152467	Q8NBB4	Nucleoli
ZSCAN26	SRE-ZBP, ZNF187	ENSG00000197062	Q16670	Nucleoplasm, Nucleoli
ZXDC	FLJ13861, MGC11349	ENSG00000070476	Q2QGD7	Nucleoli
